fips,hh_size,hh_income,cost_housing,n_vehicles,hh_share_nonwhite,i_renter,i_moved,i_foodstamp,i_smartphone,i_internet,time_commuting
06037,2,1.88,1500,2,1,1,1,0,1,1,60
01000,4,15.5,810,4,0,0,0,0,1,1,42.5
27000,3,7.2,1100,3,0,0,0,0,1,1,30
45000,3,2.4,690,1,1,1,0,1,1,0,10
47000,2,6,630,2,0,0,0,0,1,1,55
17000,3,2,550,2,0,1,1,1,1,1,20
17031,2,3.09,350,1,0,0,0,1,1,1,30
48029,2,8.33,930,2,0,0,1,0,1,1,10
45083,3,4,650,2,0,1,0,0,1,1,13.333333333333334
34039,3,11,2200,1,0,0,0,0,1,1,23.333333333333332
17000,4,21.55,910,3,0,0,0,0,1,1,12.5
15003,2,11.045,3800,2,0,1,1,0,1,1,25
13000,2,0.8,400,1,1,1,0,1,1,1,15
42000,2,9.9,1000,2,0,0,0,0,1,1,65
51000,4,16.9,2200,3,0,0,0,0,1,1,20
06083,5,95.9,7300,2,0,0,0,0,1,1,4
36000,4,7.29,1800,5,0.75,0,0,0,1,1,25
25000,2,2,1600,0,1,1,1,0,1,1,15
04013,2,10.49,1100,2,0,0,0,0,1,1,40
06013,2,0.093,500,2,0,1,0,0,1,1,45
25000,4,28.5,420,2,1,0,0,0,1,1,32.5
39000,2,6.91,730,2,0,0,0,0,1,1,50
17119,3,12,850,2,0,0,0,0,1,1,43.333333333333336
33000,2,10.3,760,2,0,0,0,0,1,1,47
12083,1,4.5,920,1,0,0,1,0,1,1,20
27000,4,7.5,1100,3,0,0,0,0,1,1,30
30000,1,5,700,1,0,1,0,0,1,1,16
06081,3,30,3500,3,0.3333333333333333,1,0,0,1,1,66.66666666666667
13313,1,3.33,600,2,0,1,1,0,1,1,30
55000,2,4,650,2,0,1,0,0,1,1,40
34019,1,7,1200,1,0,0,0,0,1,1,70
37051,6,8.87,1200,5,1,1,0,0,1,1,9.333333333333334
30000,2,19.5,2300,2,0,0,0,0,1,1,5
06037,5,18.8,2700,3,0,0,0,0,1,1,40
55000,3,14.8,1200,0,0,0,0,0,1,1,55.333333333333336
48000,4,17.55,810,2,0.5,1,0,0,1,1,2.5
12031,2,11.5,1600,2,0,0,0,0,1,1,40
17043,2,8.6,1400,2,0.5,1,0,0,1,1,35
29510,1,3.5,820,1,0,0,0,0,1,1,40
13000,3,0.29,540,2,1,1,0,1,1,1,10
24000,1,1.5,610,1,0,0,0,0,1,1,90
38017,3,49.7,2400,2,1,0,1,0,1,1,13.333333333333334
26000,4,11.19,610,3,0,0,1,0,1,1,9
39000,4,3.88,470,2,1,0,0,0,1,1,2.5
15003,4,16.6,2000,1,1,0,0,0,1,1,105.5
47000,2,5.8,520,2,0,0,0,0,1,1,30
06059,3,14.1,1600,3,1,0,0,0,1,1,86.66666666666667
37000,2,2.82,460,2,0,0,0,0,1,1,35
13117,3,18.75,1400,2,0,0,1,0,1,1,60
01000,4,20.9,940,4,1,0,0,0,1,1,131
39017,3,12.503,1300,2,0,0,0,0,1,1,11.333333333333334
44007,3,7.01,700,1,0,1,0,0,1,1,13.333333333333334
48491,1,12.2,2100,1,0,0,0,0,1,1,30
20000,2,5.76,1200,1,0,0,0,0,1,1,3
13000,5,9,560,4,1,0,0,0,0,1,14
06023,2,17,1600,3,0,0,0,0,1,1,25
42045,2,34.5,250,3,0,0,0,0,1,1,70
19000,4,45.43,1500,3,0,0,0,0,1,1,28
36055,1,11.54,900,2,0,0,0,0,1,1,90
04013,2,14,850,1,0,0,0,0,1,1,50
48201,2,15.2,1900,2,0,0,0,0,1,1,50
38000,1,0.52,1300,1,0,0,0,0,1,1,10
18097,4,41.5,3500,2,0,0,0,0,1,1,1
08069,2,2.02,2700,1,0,0,0,0,1,1,15
27000,2,5.5,1300,4,1,0,1,0,1,1,20
55139,1,5,500,2,1,1,0,0,1,1,30
33000,7,4,1400,3,0.8571428571428571,1,1,1,0,0,1.4285714285714286
55025,4,12,1900,2,0,0,0,0,1,1,7.5
40000,5,8,650,3,0,0,0,0,1,1,20
42045,3,18.95,1100,4,0,0,0,0,1,1,32.666666666666664
37183,2,10.67,1500,2,0,0,0,0,1,1,20
34005,3,19.67,1100,3,0,0,0,0,1,1,43.333333333333336
39000,1,1,500,2,0,1,0,0,1,1,8
48441,5,15.46,1800,4,0,0,1,0,1,1,12
27123,2,5.58,1000,2,1,0,0,0,1,1,40
12011,1,4.6,900,1,0,1,0,0,1,1,4
05000,2,4.85,300,2,0,1,1,0,1,1,35
06037,5,8.5,2400,2,0,0,0,0,1,1,16
36059,9,17.46,2500,4,0,0,0,0,1,1,18.88888888888889
08000,1,7,1200,1,0,0,0,0,1,1,70
25000,3,15.5,2300,2,0,0,0,0,1,1,66.66666666666667
45000,2,4.2,380,1,1,1,0,0,1,1,35
36000,1,9.917,330,1,0,0,0,0,1,1,20
42003,3,22.6,2300,2,0,0,0,0,1,1,16.666666666666668
12000,4,5.82,1000,4,1,0,0,0,1,1,12.5
18141,5,10.6,680,3,1,1,0,0,1,1,56
29189,2,5.7,910,2,0,1,1,0,1,1,35
36000,4,3.511,570,3,0,0,0,1,1,1,56
51000,1,1.4,2000,1,0,1,1,0,0,0,30
12057,5,10.1,1500,3,0.6,0,0,0,1,0,24
34027,1,3.5,2100,1,0,1,0,0,1,1,30
48355,3,10.1,1000,4,0,0,0,0,1,1,50
19000,4,19.02,2200,3,0,0,0,0,1,1,15
17000,2,9.47,890,2,1,0,0,0,1,1,75
12095,2,7.5,950,1,0,1,1,0,1,1,65
05000,2,2.3,500,2,0,1,1,0,1,1,10
40109,4,1,750,1,0,1,1,1,1,1,2.5
25000,2,2.89,4000,2,0,0,0,1,1,1,20
39049,4,8.98,550,1,1,1,1,0,1,1,15
06081,4,76.8,3400,3,0,1,1,0,1,1,32.5
48000,2,5,900,3,0,0,0,0,1,1,30
13135,5,11.73,1400,3,0,0,0,0,1,1,28
36081,2,3,2000,1,1,1,0,0,1,1,1
08000,1,4,700,2,1,0,0,0,1,1,314
06037,1,2.3,1500,1,1,1,0,0,1,1,40
08000,4,16.6,1700,2,0,0,0,0,1,1,25
06073,5,1.68,1200,1,1,1,0,1,1,1,16
48201,2,1.66,300,1,1,1,0,1,1,1,30
09001,4,12,1400,4,0,1,0,0,0,1,40
51000,4,9.72,1500,5,0,0,0,0,1,1,20
36001,1,3.8,700,1,0,1,0,0,1,1,30
18097,1,4.5,650,1,0,1,0,0,1,1,60
34003,4,12.95,1600,3,1,1,0,0,1,1,28
12103,2,35,2400,2,0.5,0,0,0,1,1,5
21111,4,21.74,910,2,0,0,0,0,1,1,17.5
55000,2,2,250,2,0.5,0,0,0,1,0,20
42000,8,15.76,1800,4,0,0,0,0,1,1,15
17000,1,2,550,1,0,1,0,0,1,1,2
27053,1,13.3,1600,1,0,0,0,0,1,1,70
53000,1,2,500,1,0,1,1,0,0,1,60
48453,4,27.5,3400,3,0,0,0,0,1,1,11
32003,5,19.5,2200,2,0,0,0,0,1,1,6
36081,5,23.6,3500,4,1,0,0,0,1,1,50
18157,1,1.08,360,0,0,1,0,1,0,1,20
04013,4,8.5,1200,2,0,0,0,0,1,1,30
08000,4,8.52,1700,4,0,0,0,0,1,1,25
24003,5,17,2600,3,0.8,0,0,0,1,1,4
47000,4,5.3,600,2,0,0,0,0,1,1,10
37085,1,6.5,700,1,0,1,0,0,1,1,20
41000,3,3.73,880,1,0.6666666666666666,1,0,0,1,1,6.666666666666667
06031,5,7.35,900,3,0,0,0,0,1,1,2.4
47037,3,4.2,800,3,0,0,1,0,1,1,23.333333333333332
12103,3,5.2,1100,2,0,1,0,0,1,1,13.333333333333334
08000,2,51.12,2000,2,0,0,0,0,1,1,15
42029,2,7.6,1300,2,0,0,1,1,1,1,25
51000,5,12.254,900,3,0,0,0,0,1,1,15.2
48309,2,9.37,800,2,0,1,0,0,1,1,46
47000,3,15.506,500,2,0,0,0,0,1,1,50
36103,4,21.5,2600,2,0,0,0,0,1,1,30
48491,4,12,1100,3,0,0,0,0,1,1,32.5
44009,6,14.52,1600,4,0,0,0,0,0,1,30
25025,1,0.63,2100,0,1,1,0,0,1,1,30
17000,3,10.13,300,3,0,0,0,0,1,1,68
12000,4,8.5,1500,2,0,1,0,0,1,1,22.5
12019,5,8.74,990,2,0,0,1,0,1,1,30
36005,1,7.5,1100,0,1,1,0,0,1,1,100
20091,1,5.3,670,1,1,1,0,0,1,1,60
42101,1,2,1500,1,0,0,1,0,1,1,20
37057,4,30.68,1900,2,0,0,0,0,1,1,37.5
45091,3,42.9,2500,4,0,0,1,0,1,1,16.666666666666668
37081,5,3.92,500,3,1,0,0,1,1,1,2.8
37183,4,15.68,1200,2,0,0,1,0,1,1,25
06037,1,4.3,1100,1,1,1,1,0,1,1,60
32003,4,22,1200,2,0.75,0,0,0,1,1,17.5
39049,1,3.5,530,1,0,1,0,0,1,1,20
21000,5,2,2500,3,0,0,0,0,1,1,2
06085,1,8.56,2200,1,1,1,0,0,1,1,60
12001,5,7.885,800,2,1,1,1,0,1,1,16
13000,3,4.54,380,3,1,0,0,1,1,1,43.333333333333336
06001,2,3.24,1300,2,1,1,0,0,1,1,4
06037,2,12,1300,2,0,1,0,0,1,0,75
55025,3,9.4,2300,1,0,0,0,0,1,1,16.666666666666668
01015,2,3.5,300,1,1,0,0,1,1,1,10
55079,6,17.95,1900,2,0,0,0,0,1,1,16.666666666666668
37119,2,15.5,1100,2,0,0,0,0,1,1,25
48355,2,2.86,410,2,0,0,0,0,0,1,40
24027,4,15.7,3100,4,0.75,0,0,0,1,1,40
48000,1,2.44,650,1,0,1,1,0,0,0,120
42000,2,6.7,830,3,0,0,0,0,1,1,50
01117,2,1.77,400,1,0,1,1,0,1,1,15
25000,3,26.15,3600,3,0,0,0,0,1,1,15.333333333333334
49049,5,15.5,1900,1,0,0,1,0,1,1,0.8
01000,1,3.7,430,1,0,0,0,0,1,1,40
36000,6,0.199,900,0,1,1,0,1,1,1,6.666666666666667
25000,2,4.2,1500,1,0,0,0,0,1,1,60
21000,3,2,380,2,0,1,1,1,1,1,53.333333333333336
37000,2,9.35,1000,2,0,0,0,0,0,1,24
18097,3,1,800,1,0.3333333333333333,1,0,0,0,1,10
29000,3,19,1200,0,0,0,0,0,1,1,40
42101,1,7.52,180,0,1,1,0,1,1,1,40
34003,1,1.8,1400,1,1,1,1,0,1,1,60
45000,2,27.5,1000,3,0,0,0,0,1,1,50
06077,1,1.7,1400,2,1,1,1,0,1,1,60
06107,2,6.07,500,1,0,0,0,0,1,1,25
12000,4,6.4,490,2,0,0,0,0,1,1,12.5
06075,2,6.6,2200,2,0,1,0,0,1,1,20
36081,3,5.2,1200,1,0,1,0,0,1,1,6.666666666666667
06001,3,7.74,500,0,1,1,1,0,1,1,2
37119,1,6.9,1000,3,1,1,1,0,1,1,60
39000,2,6.1,440,1,0,0,0,0,1,1,160
12000,3,14,1100,2,0,0,0,0,1,1,30
38017,1,3.18,500,2,0,1,0,0,0,0,30
26099,2,9.84,2200,3,1,0,0,0,1,1,35
08000,3,4.8,1800,3,0,0,0,0,1,1,16.666666666666668
12000,2,7.89,1100,2,0,0,0,0,1,1,20
48355,1,6,920,1,0,1,1,0,1,1,50
29000,6,4.4,1400,4,0,0,0,0,1,1,20
41067,4,53.3,2200,2,1,0,0,0,1,1,15
25000,4,25,3600,2,0,0,0,0,1,1,30
09013,4,29.5,1800,2,0,0,0,0,1,1,32.5
17197,4,12.8,1800,2,0,0,0,0,1,1,75
17097,4,10,2900,2,0,0,1,0,1,1,17.5
04013,3,12.34,1000,4,0,0,0,0,1,1,23.333333333333332
34029,1,25.2,3300,1,0,0,0,0,1,1,120
06087,4,21.08,1200,5,0,0,0,0,1,1,22.5
25025,2,32.44,2900,2,0,0,1,0,1,1,50
05000,1,1.8,500,2,0,0,0,0,1,1,90
06039,4,16.58,2500,3,0,0,0,0,1,1,40
13135,1,25.75,1400,2,0,0,0,0,1,1,110
47165,5,10.6,1300,4,0,0,0,0,1,1,10
05000,1,0.48,710,1,0,0,0,0,1,1,60
48085,1,5.4,1100,1,0,1,0,0,1,1,30
48000,3,2.005,600,1,1,1,1,0,1,1,10
06059,4,7.2,2500,3,1,0,0,0,1,1,12.5
16000,2,3,500,3,0,1,0,0,1,1,132
17000,2,15.4,1800,3,0,0,0,0,1,1,90
26099,3,12.38,1100,2,0,0,0,0,1,1,13.333333333333334
21067,1,5.8,740,1,0,0,0,0,1,1,30
53033,2,8.2,1500,2,1,1,1,0,1,1,33
48201,2,13,1000,2,0,0,0,0,1,1,30
09011,4,21.92,4,5,0,0,0,0,1,1,23.5
39133,4,1.68,1100,1,1,1,1,1,1,1,0.5
41067,2,5,1200,2,1,1,1,0,1,1,35
26000,1,6.5,580,1,0,1,0,0,1,1,16
24031,2,18.327,1600,2,1,0,0,0,1,1,40
46000,2,5.75,1000,2,0,1,0,0,1,1,5
12021,5,13.82,1200,5,1,0,0,1,1,1,28
39113,2,7.84,400,2,0,1,0,0,1,1,45
08000,1,5.8,1100,2,0,0,0,0,1,1,24
12095,4,7.628,850,3,0,1,0,0,1,1,66.5
04013,1,7.6,1600,1,0,0,0,0,1,1,30
42029,4,19.05,2000,5,1,0,0,0,1,1,57.5
26163,3,9.2,1200,4,0.3333333333333333,0,1,0,1,1,53.333333333333336
06085,3,4.59,600,2,1,1,1,0,1,1,23.333333333333332
47000,4,5.6,800,3,0,0,0,1,1,1,40
55127,2,5.97,930,2,0,0,0,0,1,1,35
41051,1,43.45,580,0,0,1,0,0,0,0,10
36103,3,19.7,2300,3,0,0,0,0,1,1,46.666666666666664
41000,2,21.9,1300,3,0,0,0,0,1,1,15
08000,4,7.16,300,2,0,0,0,0,1,1,32.5
48113,3,3.8,1400,2,1,0,0,0,1,1,10
26000,2,1.03,600,2,0,0,0,0,1,1,1
48201,2,4.37,500,2,1,1,0,0,1,1,20
09005,4,15,1500,2,0,1,0,0,1,1,41.5
36081,2,9.6,2400,1,1,0,0,0,1,1,90
29000,1,4.15,600,1,0,1,0,0,1,1,26
48201,5,3.6,970,3,1,0,0,0,1,1,10.4
51087,5,4.8,1000,3,1,1,1,0,1,1,24
29183,5,18.5,1400,5,0,0,0,0,1,1,40.8
42003,2,19.5,970,2,0,0,0,0,1,1,40
13059,3,10.8,850,3,1,1,0,0,1,1,80.66666666666667
39000,4,14,3700,4,0,0,0,0,1,1,42.5
54000,1,2.6,550,1,0,1,1,0,1,1,60
48029,2,4.2,900,2,0,1,0,0,1,1,15
48491,3,7.06,1800,2,0.6666666666666666,0,0,0,1,1,73.33333333333333
39000,2,7.3,900,2,0,0,0,0,1,1,18
32003,2,4.8,800,2,0.5,1,0,0,1,0,40
06007,3,2.92,1300,3,0,1,0,0,1,1,10
12057,3,5.4,460,4,1,0,0,0,1,1,40
45000,1,11.01,1500,1,0,0,0,0,1,1,36
17089,2,58.4,20,2,0,0,0,0,1,1,120
40000,1,3,850,2,1,0,0,0,1,0,30
04013,3,7,1300,3,0.6666666666666666,1,1,0,1,1,40
47037,2,13.741,1200,2,0,0,0,0,1,1,25
17119,3,38.8,2000,3,0,0,0,0,1,1,10
24021,3,13.5,3100,3,0,0,0,0,1,1,43.333333333333336
48453,1,6,1000,1,0,1,0,0,1,1,80
18089,2,17.5,800,2,0,0,0,0,1,1,150
06013,4,14.075,1600,0,0.5,0,1,0,1,1,40
06059,2,2.6,1400,2,0.5,1,0,0,1,1,50
24000,3,28,1300,2,0,0,0,0,1,1,6.666666666666667
45000,6,8.34,560,3,0.8333333333333334,0,0,1,1,1,10
36103,5,4.764,2300,3,0,1,1,1,1,1,16
48085,3,14.4,1400,2,0.3333333333333333,0,0,0,1,1,10
18141,1,6,690,1,0,0,0,0,1,1,20
32003,1,1.5,1200,2,0,1,0,0,1,1,40
16000,2,44.6,880,2,0,0,0,0,1,1,15
37057,3,6.4,630,2,0,0,0,0,1,1,23.333333333333332
47157,1,8,980,1,0,1,0,0,1,1,100
48085,1,5.5,880,2,0,0,0,0,1,1,34
12105,2,9.3,620,3,1,0,0,0,1,1,235
06073,2,12.5,1500,1,1,1,0,0,1,1,120
53033,2,15.1,3400,2,0,0,0,0,1,1,80
48085,5,11,2500,2,1,0,0,0,1,1,16
37035,3,8.5,650,2,0,0,0,0,1,1,53.333333333333336
41051,1,10,2100,1,0,0,0,0,1,1,60
51000,4,16.5,2400,3,0,0,0,0,1,1,15
36059,2,17.5,2800,1,1,0,0,0,1,1,25
48367,5,24.01,2500,2,0,0,0,0,1,1,28
24033,3,15.1,1500,3,1,0,0,0,1,1,31.333333333333332
41047,2,3.8,580,2,0,1,0,1,1,1,30
42000,2,7.7,1400,3,1,0,0,0,1,1,40
48381,1,12.5,840,4,0,0,0,0,1,1,10
51700,2,7.8,2000,3,0.5,0,0,0,1,1,12
26000,2,5.73,500,2,0,1,0,0,1,1,80
39000,5,10.57,910,4,0,0,0,0,1,1,18
41051,4,10.7,1300,5,0,1,0,0,1,1,77.5
36081,3,7.06,1000,1,1,1,0,0,1,1,70
24003,1,4.9,1100,1,0,1,0,0,1,1,40
24000,2,9.72,720,2,0,0,0,0,1,1,20
26161,2,2.9,700,2,0,1,1,0,1,1,20
34000,4,32.15,4100,5,0,0,1,0,1,1,134.5
08000,5,7.63,380,5,0,0,0,0,1,1,38
36000,2,17.4,1400,2,0,0,0,0,1,1,148
06001,1,0.8,1700,1,1,1,0,0,1,1,10
25000,4,3.4,1500,1,1,1,0,0,1,1,6
32003,4,3.2,1300,2,0.75,1,1,1,1,1,5
51000,2,6.6,720,2,1,0,0,0,1,1,45
28000,2,5.28,860,2,0,0,0,0,1,1,40
51550,3,10.5,1000,2,0,0,0,0,1,1,56.666666666666664
53000,2,7,830,1,1,1,0,0,1,1,10
04013,2,3.2,1000,2,0,1,0,0,1,1,45
23000,1,5.21,1300,1,0,0,0,0,0,1,180
17043,4,11.142,120,0,0,1,0,1,1,1,7.5
06111,3,12.8,1800,2,0,0,0,0,1,1,13.333333333333334
12031,1,0.5,2500,1,0,0,0,0,1,1,60
06023,4,2.74,1500,2,0,1,1,1,1,1,2.5
24000,5,20.9,2200,2,0,0,0,0,1,1,36
06065,4,8,1100,2,1,1,0,0,1,1,15
11001,3,30.74,3900,2,0,0,1,0,1,1,58
13113,1,5.5,850,1,0,1,1,0,1,1,50
51041,3,14.2,1100,2,0.3333333333333333,0,0,0,1,1,3.3333333333333335
36061,1,15,2100,0,0,1,0,0,1,1,90
08000,1,7,900,1,0,0,0,0,1,1,30
12000,2,4.62,1400,2,1,0,0,0,1,1,25
55087,2,6.5,640,2,0,0,0,0,1,1,30
17000,3,8.68,750,3,0,0,0,0,1,1,43.333333333333336
06000,5,6.92,1500,1,1,1,0,0,0,0,36
12011,1,3.28,2000,1,1,0,0,0,1,1,20
48453,4,15.63,2000,3,0,0,0,0,1,1,7.5
17000,3,9,1100,2,0,0,0,0,1,1,46.666666666666664
48121,2,13.84,3100,2,0,0,1,0,1,1,65
48000,3,8.64,1400,3,0,0,0,0,1,1,254.66666666666666
32003,2,4.85,900,1,1,1,0,1,1,1,25
42000,4,14.3,940,2,0,0,0,0,1,1,10
39133,3,11.2,930,3,0,0,0,0,1,1,53.333333333333336
13000,3,2.13,440,1,0,1,1,1,1,1,13.333333333333334
21000,3,12.9,900,2,0,1,1,0,1,1,53.333333333333336
06067,7,19.93,1300,2,0,0,0,0,1,1,13.142857142857142
53053,1,16.63,1400,2,0,0,0,0,1,1,30
17031,2,25,2400,2,0,1,0,0,1,1,70
18000,2,2.301,260,2,0,0,0,0,1,1,10
47157,2,1,750,2,0.5,1,1,0,1,1,5
13000,2,5.9,400,2,0,1,0,0,0,1,65
37000,2,1.5,2200,2,0,0,0,0,1,1,2
53053,3,9.35,1300,4,0,0,0,0,1,1,33.333333333333336
39061,4,6.54,780,2,0,0,0,0,1,1,20
29000,3,5,1100,2,0,0,0,0,0,1,20
10003,2,20,2500,2,0,0,0,0,1,1,30
48439,2,5.5,1500,1,1,1,0,0,1,1,35
36091,2,6.7,600,1,0,1,0,0,1,1,25
36103,3,12.21,2200,2,0,1,0,0,1,1,70
48453,2,12,1400,2,0,0,0,0,1,1,20
12000,2,7.9,1200,2,1,0,0,0,1,0,55
41067,2,15.5,1200,2,0.5,1,0,0,1,1,20
17119,4,9.16,600,3,0.25,0,0,0,1,1,22.5
08000,2,4.8,1600,2,0.5,0,0,0,1,1,30
06079,2,4.36,3500,2,0,0,0,0,1,1,90
48029,3,4.97,1500,3,0,0,0,0,1,1,90
08000,2,12.24,650,2,1,0,1,0,1,1,70
36061,2,6.5,2300,0,0,1,1,0,1,1,75
04000,2,13.7,330,2,0,0,0,0,1,1,5
33000,2,7.985,1100,1,0.5,1,0,1,1,0,5
46000,2,7.18,550,2,0,1,1,1,1,1,60
13000,2,2.5,1200,2,1,1,0,0,1,1,25
37021,3,15.7,1400,2,0,1,0,0,1,1,26.666666666666668
12011,3,13.4,900,2,0,0,0,0,1,1,36.666666666666664
08069,1,5,890,1,0,0,0,0,1,1,20
17043,2,33,1800,2,0,0,0,0,1,1,50
51000,2,2.79,400,2,1,1,0,1,1,1,25
32003,1,16,880,1,0,0,0,0,1,1,30
04005,2,0.6,1800,1,0,1,1,0,1,1,15
34005,2,5.5,1200,0,0,0,0,0,1,1,30
24031,2,1.512,1300,1,1,1,0,0,0,1,20
42000,2,5.4,650,1,0,1,0,0,1,1,10
48113,4,3.5,650,1,1,1,1,1,1,1,12.5
12000,2,15.45,500,3,0,0,0,0,1,1,20
40000,7,6,470,2,1,1,0,0,0,0,9.428571428571429
53033,2,25,2200,2,0,1,0,0,1,1,70
39017,4,4.04,480,1,0,1,1,1,1,1,2.5
46000,4,6.4,920,1,1,0,0,0,1,1,3.5
53033,2,3.12,1500,2,0,1,0,0,1,1,10
06097,2,13.4,1700,2,0,0,0,0,1,1,35
21000,4,10,1100,4,0,0,0,0,1,1,37.5
23000,2,10.16,1100,3,0,0,0,0,1,1,10
48113,4,6.2,500,2,0.75,1,0,0,1,1,6.5
37000,5,1.4,800,1,1,1,1,1,1,1,2
37183,4,8.105,1100,2,0,0,0,0,1,1,30
08000,6,14.6,1800,3,0,0,0,0,1,1,20
34023,3,7.8,1100,1,0,1,0,0,1,1,6.666666666666667
06077,4,6.7,1300,3,0,1,0,0,1,1,75
48453,2,7.5,1100,2,0,1,0,0,1,1,40
51013,5,12.3,2500,1,0.4,0,0,1,1,1,32
42003,2,12.3,980,2,0,0,0,0,1,1,70
13000,1,6,1400,1,0,1,1,0,1,1,120
12105,3,21.5,1600,2,0,0,0,0,1,1,43.333333333333336
48201,3,8.47,1300,1,0,0,0,0,1,1,16.666666666666668
06037,5,2.75,1700,1,1,1,1,0,1,1,16
06037,2,6.74,1300,2,0,0,0,0,1,1,20
36061,2,16.12,1500,0,1,1,1,1,1,1,45
39049,4,3.71,770,2,1,0,0,0,1,1,10
26081,2,8.88,1600,1,0,0,0,0,1,1,37
48000,3,6.962,790,2,0,0,1,0,1,1,50
04019,2,1.526,310,1,0.5,0,0,1,1,1,20
39000,4,4,150,1,0,1,0,0,1,1,10
26000,2,33.905,850,2,0,0,0,0,1,1,50
39000,5,1.78,800,3,0,0,0,1,0,1,8.4
31000,2,5.9,1200,4,0,0,0,0,0,1,10
42017,2,14.936,1200,2,0,1,0,0,1,1,80
48141,5,2.652,1100,3,0.4,0,1,1,1,1,24
12099,5,7.95,2400,4,0,1,0,0,1,1,22
25000,4,10.1,1300,2,0,1,1,0,1,1,15
48000,2,14.53,790,2,0,0,1,1,1,1,15
26000,2,0.025,600,3,0,1,0,1,1,1,12
16019,1,4.6,570,1,0,1,0,0,1,1,30
36000,2,3.8,540,4,0,0,0,0,1,1,7
06023,2,17.45,2100,2,0,0,0,0,1,1,25
26000,3,2.75,640,2,0,0,0,0,1,1,3.3333333333333335
42000,1,6.6,360,2,0,0,0,0,1,1,90
36061,2,13,2300,0,0.5,0,0,0,1,1,80
18097,1,1.22,600,1,1,1,1,0,1,1,60
55000,2,10.3,710,3,0,1,0,0,1,1,75
53061,2,18,2000,2,0,0,0,0,1,1,20
42000,2,17.51,2000,2,0,0,0,0,1,1,32
33000,2,14,1500,3,0,0,0,0,1,1,55
38000,3,6.99,1600,3,0,0,0,0,1,1,30
36000,1,10.94,1000,1,0,0,0,0,1,1,20
17031,2,3.3,700,1,1,1,0,0,1,1,30
13059,3,9.507,1100,3,0,0,1,0,1,1,40
42003,2,8.64,570,2,0,1,0,0,1,1,15
18097,2,6.1,950,2,0,1,1,0,1,1,50
36000,1,4,660,1,0,0,0,0,1,1,40
01097,4,9,1500,6,1,0,0,0,1,1,25
26000,1,7,720,4,0,0,0,0,1,1,50
48113,2,14,750,2,0,0,0,0,0,0,75
42000,2,9.383,570,4,0,0,0,0,1,1,15
08000,4,2.44,350,3,0,0,0,0,1,1,20
42091,3,22.6,1900,3,1,0,0,0,1,1,80
24021,5,20.233,1200,3,0,0,0,0,1,1,6
12000,5,6.84,1000,4,0.4,1,0,0,1,1,20
06073,1,11.8,2500,1,0,0,0,0,1,1,40
41047,1,4,750,1,0,1,0,0,1,1,60
18003,2,5.5,780,2,0.5,1,0,0,1,1,35
19000,4,8.5,550,2,0,0,0,0,1,1,10.5
06037,2,6,1700,2,0.5,1,0,0,1,1,30
39109,2,8.19,610,2,0,0,0,0,1,1,80
41000,5,14.94,2900,6,0,0,0,0,1,1,5.2
18063,3,8.3,520,3,0,0,0,0,1,1,86.66666666666667
48029,7,13.1,500,4,1,0,0,0,1,1,32.857142857142854
21000,2,7.7,70,2,0,0,0,0,1,1,40
17031,5,11.7,1200,2,0,0,0,0,1,1,12
12019,5,17.2,1400,3,0,0,0,0,1,1,48
32031,6,2.5,1100,2,1,1,0,0,1,1,1.6666666666666667
24005,5,15.5,1400,2,1,0,0,0,1,1,42
18000,2,8.4,520,2,0,0,0,0,1,1,92
51000,1,3.725,1800,1,1,0,0,0,1,1,60
33000,3,15.8,2200,2,0,0,0,0,1,1,43.333333333333336
18089,3,1.85,850,1,1,1,0,1,1,1,30
13135,3,10,2000,3,0,0,0,0,1,1,60
12057,3,7.45,890,2,1,1,1,0,1,1,70
06037,4,24.21,2000,2,0,0,0,0,1,1,22.5
25000,2,9.2,1300,2,0,1,0,0,1,1,75
12071,5,10,2000,3,0,1,0,0,1,1,6
55133,5,8.32,890,2,0,0,0,0,1,1,12
48453,4,6.4,1200,2,0.75,0,0,0,1,1,25
04013,3,1.4,1900,2,1,0,0,0,1,1,33.333333333333336
48039,5,33.3,3700,2,0,0,0,0,1,1,26.8
09003,3,8.675,800,1,1,1,0,0,1,1,50
25000,2,7.5,1400,2,0,0,0,0,1,1,50
37183,1,3.5,750,1,0,1,0,0,1,1,20
36059,3,16.21,2000,3,0,0,0,0,1,1,36.666666666666664
42003,3,2.8,800,3,0,1,0,0,1,1,30
48201,2,2.5,550,1,1,1,1,0,1,1,10
06071,2,10.52,2000,2,1,0,0,0,1,1,25
51760,2,7.8,1200,2,0,1,1,0,1,1,20
42133,5,3,1700,2,0,0,0,0,1,1,12
48167,3,71.8,2200,3,0,0,0,0,1,1,50
26099,6,44.45,2600,6,0.8333333333333334,0,0,0,1,1,48.333333333333336
04019,4,8.2,970,2,0,0,1,0,1,1,25
04013,2,18.3,1500,1,0,0,0,0,1,1,25
12101,2,3.637,70,2,0,0,0,0,1,1,5
26099,8,13.57,1600,3,1,0,1,0,1,1,11.25
12000,4,19.12,1700,2,0,0,0,0,1,1,105
48439,3,1.71,660,2,1,1,1,0,1,1,40
40000,1,3,500,1,0,1,1,0,1,1,10
39035,2,12.5,1900,2,0,0,0,0,1,1,42
48329,2,8.03,1400,2,0,1,0,0,1,1,35
17031,3,10.57,750,0,1,1,0,0,1,1,202
